INC000002652441;Atrasou;00 01:11:59;7259APL-SIBAR;MAINVIEW-SIBAR-BRP5-ABARQ1ZS00 P5DF  FILA  LQ.RSP.SIIAC.PROPAGACAO_AVALIACAO_RISCO ACUMULADA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;4/5/2019 07:11:49
INC000002652735;Atrasou;00 00:45:03;7259FUN-BACKUP-MP;CTRLM-BKPMP-BKPIBOTQSDF-MP-ABEND ORDER ID 0qjn1;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;5/5/2019 00:05:10
INC000002652740;Atrasou;00 06:31:16;7259FUN-MONITOR PAINEL;Painel de Indicadores-SIOUV-Sem Dados Coletados Parser: APM_SIOUV_TEMPO_RESPOSTA_SERVERLX878;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 00:19:14
INC000002652815;Atrasou;00 01:12:20;7259APL-SIPDC;Painel de Indicadores-SIPDC-Ocorrência: Mais que 10 transações com tempo de resposta maior que 2;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45.;5/5/2019 01:47:16
INC000002652873;Atrasou;00 01:26:02;7259FUN-BACKUP-MP;ZBXPRD-SISFIN-7259FUN-BACKUP-MP-MP-CEPTIBR_TEMPLATE_BACKUP_TRAP_OPENVMS: Rotina de Backup LIBEPRO3;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 06:18:27
INC000002652891;Atrasou;00 01:55:08;7259MOD-SISFIN-BATCH;ZBXPRD-SISFIN-7259MOD-SISFIN-BATCH-MP-Rotina SIGNURB002 retornou status de FALHA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 06:40:33
INC000002652896;Atrasou;00 01:54:22;7259MOD-SISFIN-BATCH;ZBXPRD-SISFIN-7259MOD-SISFIN-BATCH-MP-Rotina TRSIAME retornou status de FALHA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 06:43:39
INC000002652897;Atrasou;00 01:56:24;7259MOD-SISFIN-BATCH;ZBXPRD-SISFIN-7259MOD-SISFIN-BATCH-MP-Rotina TRSIGNU retornou status de FALHA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 06:43:48
INC000002652899;Atrasou;00 01:55:37;7259MOD-SISFIN-BATCH;ZBXPRD-SISFIN-7259MOD-SISFIN-BATCH-MP-Rotina AUDICHP4 retornou status de FALHA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 06:45:46
INC000002652900;Atrasou;00 01:57:22;7259MOD-SISFIN-BATCH;ZBXPRD-SISFIN-7259MOD-SISFIN-BATCH-MP-Rotina AUDICHP3 retornou status de FALHA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 06:45:49
INC000002652911;Atrasou;00 02:23:20;7259MOD-SIPCS-BATCH;CTRLM-SIPCS-PCS6C483-MF-ABEND ORDER ID 93KIK;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 07:37:21
INC000002652917;Atrasou;00 03:00:41;7259SLB-SBRDEDADLX0001;DES - ZBXNPRD - SNI - sbrdedadlx0001.extra.caixa.gov.br - Disco: Porcentagem livre no filesystem /;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;5/5/2019 08:20:50
INC000002652964;Atrasou;00 01:01:00;7259MOD-SICCV-BATCH;CTRLM-SICCV-CCVTSM-MP-ABEND ORDER ID 0qkg5;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 13:00:28
INC000002653016;Atrasou;00 01:19:04;7259APL-SILCE;MAINVIEW-SILCE-INSTANCIA-ACETASWFS00 P4DF  C5P4CM1S  COM STATUS  ABENDED;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 18:47:28
INC000002653041;Atrasou;00 02:47:41;7259MOD-SEPRD-BATCH;CTRLM-SEPRD-DB2JIXPK-MF-ABEND ORDER ID CM24T;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 22:01:24
INC000002653042;Atrasou;00 03:03:56;7259MOD-SEPRD-BATCH;CTRLM-SEPRD-DB2JIXPL-MF-ABEND ORDER ID CM24U;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;5/5/2019 22:01:32
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
