INC000002599418;Atrasou;00 01:29:27;7259APL-SIPCS;*EMAIL - SIPCS - PROBLEMA NA CENTRAL DE ATENDIMENTO DE CARTÕES DE CRÉDITO - INDRA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 10:32:06
INC000002600226;Atrasou;00 02:06:44;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Porta 2379;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 20:28:09
INC000002600228;Atrasou;00 01:23:37;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Status do Cluster (Servidor CBRDEAPRLX013);00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 20:30:33
INC000002600236;Atrasou;00 01:18:58;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Porta 8444;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 20:36:10
INC000002600241;Atrasou;00 01:52:15;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - OpenShiftClient Nodes;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 20:42:54
INC000002600251;Atrasou;00 01:14:02;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Status do Cluster (Servidor CBRDEAPRLX013);00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 20:50:32
INC000002600261;Atrasou;00 01:21:32;7259SLB-SBRDEAPRLX069;DES - ZBXNPRD - SNI - sbrdeaprlx069.extra.caixa.gov.br - Status do Cluster etcdctl (Servidor;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:02:56
INC000002600264;Atrasou;00 00:49:49;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Porta 8444;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:07:28
INC000002600268;Atrasou;00 00:46:22;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - OpenShiftClient Nodes;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:11:34
INC000002600270;Atrasou;00 01:15:54;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Status do Cluster (Servidor CBRDEAPRLX013);00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:14:32
INC000002600272;Atrasou;00 01:20:28;7259SLB-SBRDEAPRLX069;DES - ZBXNPRD - SNI - sbrdeaprlx069.extra.caixa.gov.br - Status do Cluster etcdctl (Servidor;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:16:58
INC000002600273;Atrasou;00 01:20:18;7259SLB-SBRDEAPRLX069;DES - ZBXNPRD - SNI - sbrdeaprlx069.extra.caixa.gov.br - Status do Cluster etcdctl (Servidor;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:17:05
INC000002600275;Atrasou;00 01:12:30;7259SLB-CBRDEAPRLX014;DES - ZBXNPRD - SNI - cbrdeaprlx014.extra.caixa.gov.br - Porta 8053;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;23/3/2019 21:24:10
INC000002600439;Atrasou;00 03:16:57;7259MOD-SIGDC-BATCH;CTRLM-SIGDC-WKF_DIM_EMPREGADO_CAIXA-MP-ABEND ORDER ID 0oo2z;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;24/3/2019 01:00:48
INC000002600651;Atrasou;00 01:02:10;7259APL-SISFIN;ZBXPRD - SISFIN - 7259FUN-BACKUP-MP - MP - Rotina de Backup LIBEPRO3;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 06:16:33
INC000002601221;Atrasou;00 01:46:57;7259SLB-DBRCOAPLLX004;ZBXPRD - SNI - dbrcoapllx004.corecaixa - Disco: Porcentagem livre no filesystem /logs;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 21:38:53
INC000002601225;Atrasou;00 01:23:50;7259FUN-BACKUP-MP;CTRLM-BKPMP-BKISCCSF-MP-ABEND ORDER ID 0oog6;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 22:01:46
INC000002601230;Atrasou;00 02:57:17;7259FUN-BACKUP-MP;CTRLM-BKPMP-BKIPOSPRD01_ARCH-MP-ABEND ORDER ID 0oolg;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 22:40:18
INC000002601231;Atrasou;00 01:03:30;7259INB-CONNECTOR-SAILPOINT-CX0000LX997-CETAD;SAILPOINT-SIGAL-cx0000lx997-SailPoint Connector Gateway Falha de conexao;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;24/3/2019 22:40:26
INC000002601235;Atrasou;00 02:12:18;7259MOD-SIWIC-REPLICADOR;CTRLM-SIWIC-MONNT008O22-MP-ABEND ORDER ID 0ai41;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 23:22:29
INC000002601900;Atrasou;00 04:39:36;7259APL-SIPCS;*EMAIL - PROBLEMA NA CENTRAL DE ATENDIMENTO DE CARTÕES DE CRÉDITO - INDRA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;24/3/2019 20:56:59
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
