INC000002419491;Atrasou;00 01:07:15;7259APL-SIOPI;*PRODUÇÃO.7259APL-SIOPI.ERRO NA INTERFACE COM O SISTEMA SIMIL;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 09:08:41
INC000002419491;Atrasou;00 02:17:18;7259APL-SIOPI;*PRODUÇÃO.7259APL-SIOPI.ERRO NA INTERFACE COM O SISTEMA SIMIL;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 09:08:41
INC000002419491;Atrasou;00 02:55:38;7259APL-SIOPI;*PRODUÇÃO.7259APL-SIOPI.ERRO NA INTERFACE COM O SISTEMA SIMIL;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 09:08:41
INC000002419499;Atrasou;00 00:47:56;7259APL-SIATC;*EMAIL - TIVIT - SIATC - ERRO NA REMISSÃO DE CARTÃO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 12:16:53
INC000002419499;Atrasou;00 01:09:22;7259APL-SIATC;*EMAIL - TIVIT - SIATC - ERRO NA REMISSÃO DE CARTÃO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 12:16:53
INC000002419499;Atrasou;00 01:25:15;7259APL-SIATC;*EMAIL - TIVIT - SIATC - ERRO NA REMISSÃO DE CARTÃO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 12:16:53
INC000002419499;Atrasou;00 01:53:00;7259APL-SIATC;*EMAIL - TIVIT - SIATC - ERRO NA REMISSÃO DE CARTÃO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 12:16:53
INC000002419499;Atrasou;00 02:55:49;7259APL-SIATC;*EMAIL - TIVIT - SIATC - ERRO NA REMISSÃO DE CARTÃO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;21/9/2018 12:16:53
INC000002424118;Atrasou;00 00:55:16;7259SLB-CX0000LX243;*7259APL-SIRCA.INDISPONIBILIDADE;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45;24/9/2018 15:10:55
INC000002424118;Atrasou;00 05:30:34;7259SLB-CX0000LX243;*7259APL-SIRCA.INDISPONIBILIDADE;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60;24/9/2018 15:10:55
INC000002425980;Atrasou;00 00:47:51;7259APL-SIOUV;*E-MAIL - SIOUV - OCORRÊNCIAS QUE NÃO MIGRARAM;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;28/9/2018 11:35:40
INC000002425980;Atrasou;00 01:39:21;7259APL-SIOUV;*E-MAIL - SIOUV - OCORRÊNCIAS QUE NÃO MIGRARAM;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45;28/9/2018 11:35:40
