INC000002625210;Atrasou;00 05:42:36;7259APL-SIATC;*SIATC - Apresenta intermitência nos serviços (todos), pois o menu oculta as informações;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;8/4/2019 08:30:21
INC000002639544;Atrasou;00 01:00:12;7259APL-SIPSC;*SIPSC - BASE DESATUALIZADA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;23/4/2019 09:48:56
INC000002646297;Atrasou;00 01:30:59;7259APL-SISPL;SEMÁFORO - LOTERIAS - EXTRATORES MAINFRAME - ALARME REFERENTE AOS EXTRATORES SISPL;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 10:08:36
INC000002646780;Atrasou;00 02:20:17;7259APL-SIWIC;*SIWIC - No site Caixa o cliente é remetido para um arquivo que não existe.;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;2/5/2019 16:58:42
INC000002649125;Atrasou;00 01:29:37;7259MOD-SIORM-BATCH;OBSERVATÓRIO DE INTERFACES BATCH - SEMÁFORO -   SIORM - NPC RECEBIMENTO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 10:53:29
INC000002649472;Atrasou;00 01:07:08;7259MOD-SICQL-BATCH;CTRLM-SICQL-CQL_CONTROLE_TRANSMITE-MP-ABEND ORDER ID 0qgg4;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;2/5/2019 23:15:08
INC000002649617;Atrasou;00 04:01:38;7259FUN-BACKUP-MP;CTRLM-BKPMP-BKIDB2PRD01UX1074DF-MP-ABEND ORDER ID 0qgnu;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 02:39:59
INC000002649816;Atrasou;00 01:42:55;7259MOD-SIPCS-ATENDIMENTO;*EMAIL - SIPCS - INDRA - PROBLEMA NA CENTRAL DE ATENDIMENTO DE CARTÕES DE CRÉDITO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 12:36:06
INC000002650234;Atrasou;00 01:00:08;7259MOD-SILCE-BATCH;CTRLM-SILCE-LCE_FTP_OMVS_002-MP-ABEND ORDER ID 0qgl6;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 05:07:04
INC000002650332;Atrasou;00 02:32:40;7259APL-SISPB;MAINVIEW-SISPB-BRP4-ASPBMENSS00 P4DF  FILA  LQ.INT.SISPB.ENTRADA.02 ACUMULADA  (42195);03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 07:28:46
INC000002650360;Atrasou;00 00:50:07;7259APL-SIEMP;SINEIRO-PAINEL DE INDICADORES-SIEMP-OCORRÊNCIA: NÃO DISPONIBILIZAÇÃO DO ONLINE PARA O USUÁRIO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45.;3/5/2019 08:05:16
INC000002650362;Atrasou;00 02:35:08;7259APL-SISPB;MAINVIEW-SISPB-BRP4-ASPBMENSS00 P4DF  FILA  LQ.REP.SISPB.LEGADO ACUMULADA  (31032);03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 08:08:30
INC000002650372;Atrasou;00 08:40:49;7259APL-SILCE;CRISE MAINVIEW-SILCE-INSTANCIA-ACETASWFS00 P4DF  C5CE0P4S  COM STATUS  ABENDED;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 08:19:28
INC000002650388;Atrasou;00 07:54:18;7259APL-SISPL;CRISE - PAINEL DE INDICADORES-SISPL-OCORRÊNCIA: TEMPO MÉDIO DE RESPOSTA: > 700 MILESEGUNDOS;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45.;3/5/2019 08:41:17
INC000002650389;Atrasou;00 15:48:28;7259APL-SILCE;ZBXPRD-SILCE-7259APL-SILCE-INDISPONIBILIDADE NA PAGINA_INICIAL_SILCE_INTRA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 08:50:32
INC000002650521;Atrasou;00 01:00:19;7259APL-SIEMP;*Produção.7259APL-SIEMP.Indisponibilidade;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;3/5/2019 16:34:16
