INC000002792796;Atrasou;00 01:35:21;7261APL-SIACM;SIACM/APCAR - CARTÕES CAIXA - API - STATUS CRITICO;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;11/9/2019 14:10:13
INC000002793389;Atrasou;00 01:12:12;7259APL-SIPCS;EMAIL - SIPCS -  INDISPONIBILIDADE NO IBC;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 22:12:17
INC000002796123;Atrasou;00 01:09:40;7259APL-SIPCS;*EMAIL - SIPCS -  INDISPONIBILIDADE NO IBC;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 16:52:32
INC000002796662;Atrasou;00 01:29:55;7259MOD-SEPRD-BATCH;CTRLM-SEPRD-DB2ECSP7-MF-ABEND ORDER ID 90MI4;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 06:43:51
INC000002796663;Atrasou;00 01:28:03;7259MOD-SEPRD-BATCH;CTRLM-SEPRD-DB2ECSP7-MF-ABEND ORDER ID 90MI3;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 06:44:02
INC000002796665;Atrasou;00 00:59:48;7259MOD-SIPCS-BATCH;CTRLM-SIPCS-FDL2C001-MF-ABEND ORDER ID A2B2C;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoP45.;14/9/2019 06:48:44
INC000002796669;Atrasou;00 01:21:56;7259MOD-SIGRC-BATCH;CTRLM-SIGRC-WKF_GRC_118_CAMPAIGN_SUMMARY_BUILDER-MP-ABEND ORDER ID 0wluh;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 07:02:06
INC000002796670;Atrasou;00 03:29:44;7259MOD-SIEMP-BATCH;CTRLM-SIEMP-EMP02FIN-MF-ABEND ORDER ID E09I2;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 07:03:16
INC000002796727;Atrasou;00 01:33:24;7259MOD-SIAPI-BATCH;CTRLM-SIAPI-API96MZB-MF-ABEND ORDER ID DZVY8;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 08:57:44
INC000002796796;Atrasou;00 00:52:19;7259FUN-BACKUP-MP;CTRLM-BKPMP-BKPSISDU156-MP-ABEND ORDER ID 0wl1x;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;14/9/2019 11:09:19
INC000002796799;Atrasou;00 01:17:47;7259SLB-CX0000LX156;ZBXPRD-SINEB-cx0000lx156-Serviço Inativo: p_ctmag;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;14/9/2019 11:16:56
INC000002796800;Atrasou;00 01:28:54;7259SLB-CX0000LX156;ZBXPRD-SINEB-cx0000lx156-Serviço Inativo: AgtSigdb;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;14/9/2019 11:17:02
INC000002796804;Atrasou;00 01:00:24;7259FUN-BACKUP-MP;CTRLM-BKPMP-BKPSISDU157-MP-ABEND ORDER ID 0wl1w;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 11:28:25
INC000002796971;Atrasou;00 01:58:56;7259MOD-SEPRD-BATCH;CTRLM-SEPRD-BKOBBRP4-MF-ABEND ORDER ID 90O1R;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;14/9/2019 21:01:43
INC000002802908;Atrasou;00 01:35:26;7260APL-SITEF;CONTROL CENTER - B2BPROD - TEF_MONITOR_BPS - TEF_08_PRINCIPAL_RETORNO - ID DO PROCESSO: 55410363;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/9/2019 20:44:11
INC000002803300;Atrasou;00 01:31:35;7260APL-SITEF;"CONTROL CENTER - B2B - TEF_10_DESCOMPACTACAO - B2BPROD - TEF_MONITOR_BPS	 ID Process: 55410371";03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/9/2019 20:51:01
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
